Location 1	
Fort Pierce, Florida 34982
(27.39071413500045, -80.32447981899963)	
Fairfield, California 94533
(38.265593770000464, -122.0311795719997)	
Livingston, New Jersey 7039
(40.78969002000048, -74.32285841599963)	
North Haven, Connecticut 6473
(41.38122341500048, -72.86059895499966)	
South Portland, Maine 4106
(43.63114112800048, -70.27360875099964)	
Coconut Creek, Florida 33063
(26.25013281100047, -80.21187900099966)	
Charleston, West Virginia 25314
(38.33240257500046, -81.66043865999967)	
Cheyenne, Wyoming 82001
(41.1425609530005, -104.79738873199966)	
Jupiter, Florida 33458
(26.924243035000472, -80.12047746599967)	
Hazelwood, Missouri 63042
(38.78238003500047, -90.36993700899967)	
Hazelwood, Missouri 63042
(38.78238003500047, -90.36993700899967)	
Hazelwood, Missouri 63042
(38.78238003500047, -90.36993700899967)	
Seminole, Florida 33772
(27.843863448000434, -82.79515857099966)	
Seminole, Florida 33772
(27.843863448000434, -82.79515857099966)	
Oshkosh, Wisconsin 54901
(44.03870264300048, -88.53769598499969)	
Oshkosh, Wisconsin 54901
(44.03870264300048, -88.53769598499969)	
Ocoee, Florida 34761
(28.574402258000475, -81.53169614699965)	
Frisco, Texas 75034
(33.12591283500046, -96.84785791399969)	
Frisco, Texas 75034
(33.12591283500046, -96.84785791399969)	
Overland, Missouri 63114
(38.703022854000494, -90.36653921499965)	
Overland, Missouri 63114
(38.703022854000494, -90.36653921499965)	
Overland, Missouri 63114
(38.703022854000494, -90.36653921499965)	
Columbus, Georgia 31907
(32.48512011300045, -84.90413733999964)	
Columbus, Georgia 31907
(32.48512011300045, -84.90413733999964)	
Columbus, Georgia 31907
(32.48512011300045, -84.90413733999964)	
Henderson, Nevada 89015
(36.034894017000454, -114.96822974699967)	
Ithaca, New York 14853
(42.44800047500047, -76.48268678599965)	
Newark, New Jersey 7101
(40.73123231700049, -74.17359878799965)	
Cherry Hill, New Jersey 8002
(39.93115169400045, -75.02223919199963)	
Sanford, Florida 32771
(28.80468320400047, -81.29652706899964)	
Sarasota, Florida 34239
(27.310622649000436, -82.51876842599967)	
Euclid, Ohio 44117
(41.57137389000047, -81.52897617299965)	
Fridley, Minnesota 55432
(45.0930095380005, -93.25370846999965)	
Fridley, Minnesota 55432
(45.0930095380005, -93.25370846999965)	
North Olmsted, Ohio 44070
(41.41772146000045, -81.91291823899968)	
North Olmsted, Ohio 44070
(41.41772146000045, -81.91291823899968)	
North Olmsted, Ohio 44070
(41.41772146000045, -81.91291823899968)	
Kent, Ohio 44240
(41.14432067900049, -81.35297737999969)	
Dublin, California 94568
(37.71290038100045, -121.9073382249997)	
Sulphur Springs, Texas 75482
(33.140142728000455, -95.60426954499968)	
York, Pennsylvania 17403
(39.944030291000445, -76.70898770699966)	
Rock Springs, Wyoming 82901
(41.59388101900049, -109.23518616999968)	
Harker Heights, Texas 76543
(31.11344098200044, -97.69275726899969)	
Warren, Ohio 44483
(41.25530081000045, -80.80934767199966)	
Warren, Ohio 44483
(41.25530081000045, -80.80934767199966)	
Warren, Ohio 44483
(41.25530081000045, -80.80934767199966)	
Gresham, Oregon 97030
(45.507218912000496, -122.43222792499972)	
Gresham, Oregon 97030
(45.507218912000496, -122.43222792499972)	
Xenia, Ohio 45385
(39.68344293100046, -83.94110597699967)	
Stockton, California 95207
(38.00213001700047, -121.3224266199997)	
Stockton, California 95207
(38.00213001700047, -121.3224266199997)	
Stockton, California 95207
(38.00213001700047, -121.3224266199997)	
Kansas City, Missouri 64130
(39.033321482000474, -94.54412730799964)	
Waco, Texas 76706
(31.512651397000468, -97.12587743599966)	
Waco, Texas 76706
(31.512651397000468, -97.12587743599966)	
Essex Junction, Vermont 5451
(44.508258698000475, -73.07899631199967)	
Livingston, New Jersey 7039
(40.78969002000048, -74.32285841599963)	
Londonderry, New Hampshire 3053
(42.870452324000496, -71.37694903299968)	
Weymouth, Massachusetts 2190
(42.1710932740005, -70.95031728699962)	
Moscow, Idaho 83843
(46.73106792100049, -116.9919464729997)	
Moscow, Idaho 83843
(46.73106792100049, -116.9919464729997)	
Rutland, Vermont 5701
(43.619422648000466, -72.96351910099963)	
Valley Stream, New York 11580
(40.67306138300046, -73.70435991899967)	
Hampton, Virginia 23666
(37.05053036200047, -76.40451579199964)	
Hampton, Virginia 23666
(37.05053036200047, -76.40451579199964)	
Hampton, Virginia 23666
(37.05053036200047, -76.40451579199964)	
Menomonee Falls, Wisconsin 53051
(43.153281768000454, -88.11136838999965)	
Niagara Falls, New York 14304
(43.092104090000475, -78.96192954399964)	
North Tonawanda, New York 14120
(43.05141311300048, -78.86215952799967)	
North Tonawanda, New York 14120
(43.05141311300048, -78.86215952799967)	
Pasco, Washington 99301
(46.2612685470005, -119.14212892999967)	
Paragould, Arkansas 72450
(36.054642067000486, -90.48446700899967)	
Pine Bluff, Arkansas 71603
(34.18264424200049, -92.05221885899965)	
Haltom City, Texas 76117
(32.806663556000444, -97.26977967399966)	
Altus, Oklahoma 73521
(34.647933501000466, -99.32361597899967)	
Altus, Oklahoma 73521
(34.647933501000466, -99.32361597899967)	
South Lake Tahoe, California 96150
(38.91504174300047, -119.99452776399971)	
Winter Springs, Florida 32708
(28.683900742000446, -81.28735910799963)	
San Jose, California 95123
(37.24689419600048, -121.83522851399971)	
San Jose, California 95123
(37.24689419600048, -121.83522851399971)	
San Jose, California 95123
(37.24689419600048, -121.83522851399971)	
Oxnard, California 93030
(34.20450396500047, -119.1766065489997)	
Winter Haven, Florida 33881
(28.045923584000434, -81.72427982599964)	
Winter Haven, Florida 33881
(28.045923584000434, -81.72427982599964)	
Winter Haven, Florida 33881
(28.045923584000434, -81.72427982599964)	
Valley Stream, New York 11580
(40.67306138300046, -73.70435991899967)	
Valley Stream, New York 11580
(40.67306138300046, -73.70435991899967)	
Kansas City, Missouri 64130
(39.033321482000474, -94.54412730799964)	
Kirkwood, Missouri 63122
(38.58349175300049, -90.41182720699965)	
Frankfort, Indiana 46041
(40.290140393000456, -86.50478957199965)	
Yonkers, New York 10701
(40.945371568000496, -73.86685877999963)	
Yonkers, New York 10701
(40.945371568000496, -73.86685877999963)	
Pottstown, Pennsylvania 19464
(40.25507185400045, -75.62996642099966)	
Mount Pleasant, Michigan 48858
(43.59949210700046, -84.77479956199966)	
Homestead, Florida 33030
(25.47807312900045, -80.48618788799968)	
Homestead, Florida 33030
(25.47807312900045, -80.48618788799968)	
Lewisville, Texas 75057
(33.045291257000486, -96.99409776399966)	
Beaumont, Texas 77705
(30.003400702000476, -94.15331578799965)	
San Gabriel, California 91776
(34.08980016500044, -118.09671626199969)	
Lafayette, Louisiana 70506
(30.20854144700047, -92.06318999799964)	
Bartlett, Tennessee 38134
(35.187131304000445, -89.86325722799967)	
Bartlett, Tennessee 38134
(35.187131304000445, -89.86325722799967)	
Sioux Falls, South Dakota 57103
(43.5361115120005, -96.69255872799965)	
Eagan, Minnesota 55122
(44.804366478000475, -93.19881801499969)	
Eagan, Minnesota 55122
(44.804366478000475, -93.19881801499969)	
Eden Prairie, Minnesota 55343
(44.916319890000466, -93.41184928999968)	
Freeport, Illinois 61032
(42.29847145600047, -89.63510967899964)	
Rye, New York 10580
(40.97362279400045, -73.69002574599966)	
Virginia Beach, Virginia 23464
(36.79913269000048, -76.17992680199967)	
Virginia Beach, Virginia 23464
(36.79913269000048, -76.17992680199967)	
Mesquite, Texas 75150
(32.81465402000049, -96.62963870299967)	
Eden Prairie, Minnesota 55343
(44.916319890000466, -93.41184928999968)	
Fort Pierce, Florida 34982
(27.39071413500045, -80.32447981899963)	
Palm Beach Gardens, Florida 33403
(26.802500325000437, -80.07264764499968)	
San Antonio, Texas 78207
(29.424011599000437, -98.5229357449997)	
San Antonio, Texas 78207
(29.424011599000437, -98.5229357449997)	
Baton Rouge, Louisiana 70802
(30.44593082300048, -91.17277671099964)	
Baton Rouge, Louisiana 70802
(30.44593082300048, -91.17277671099964)	
Hanover Park, Illinois 60103
(41.98287198100047, -88.19171623199969)	
Cleveland, Tennessee 37311
(35.15372255700049, -84.88482813599967)	
Altoona, Pennsylvania 16602
(40.503302018000454, -78.39143901099965)	
Cleveland, Tennessee 37311
(35.15372255700049, -84.88482813599967)	
El Centro, California 92243
(32.787701952000475, -115.56682811999968)	
Cherry Hill, New Jersey 8002
(39.93115169400045, -75.02223919199963)	
Mauldin, South Carolina 29662
(34.77896148700046, -82.30492898099965)	
Asheboro, North Carolina 27203
(35.71983332400049, -79.80563836699963)	
Metairie, Louisiana 70003
(29.995301612000446, -90.21362978199966)	
Allen, Texas 75002
(33.094641830000455, -96.62766607099968)	
Independence, Missouri 64055
(39.05158354100047, -94.40192831299964)	
Fort Pierce, Florida 34982
(27.39071413500045, -80.32447981899963)	
Florence, Alabama 35630
(34.818731322000474, -87.66706985299965)	
Florence, Alabama 35630
(34.818731322000474, -87.66706985299965)	
Florence, Alabama 35630
(34.818731322000474, -87.66706985299965)	
Bella Vista, Arkansas 72714
(36.46571000200049, -94.21792601999965)	
Fair Lawn, New Jersey 7410
(40.934721959000456, -74.11672701099963)	
Westbrook, Maine 4092
(43.6834332680005, -70.35731962699964)	
Clinton, Michigan 49236
(42.07218356900046, -83.96707607499968)	
Dearborn, Michigan 48126
(42.332410293000464, -83.18302852199969)	
Dearborn, Michigan 48126
(42.332410293000464, -83.18302852199969)	
Dearborn, Michigan 48126
(42.332410293000464, -83.18302852199969)	
Annapolis, Maryland 21403
(38.957053601000496, -76.48958665499964)	
Acton, Massachusetts 1718
(42.51918035400047, -71.42952794499962)	
King of Prussia, Pennsylvania 19406
(40.09373310900048, -75.37738690599963)	
Mustang, Oklahoma 73064
(35.39166374800044, -97.73143650799966)	
Mustang, Oklahoma 73064
(35.39166374800044, -97.73143650799966)	
Gorham, Maine 4038
(43.69331381100045, -70.45092842499963)	
Minot, North Dakota 58701
(48.21155902600049, -101.28033706499969)	
Minot, North Dakota 58701
(48.21155902600049, -101.28033706499969)	
Minot, North Dakota 58701
(48.21155902600049, -101.28033706499969)	
Tysons Corner, Virginia 22102
(38.93142241400045, -77.22204595699964)	
Independence, Missouri 64055
(39.05158354100047, -94.40192831299964)	
Asheboro, North Carolina 27203
(35.71983332400049, -79.80563836699963)	
Beverly Hills, California 90210
(34.08553336900047, -118.40427747599972)	
Albemarle, North Carolina 28001
(35.35037316100045, -80.20192893799964)	
Albemarle, North Carolina 28001
(35.35037316100045, -80.20192893799964)	
West Linn, Oregon 97068
(45.36539793200046, -122.64797917199968)	
Covington, Kentucky 41011
(39.075142161000485, -84.51999974999967)	
Greensburg, Pennsylvania 15601
(40.30080303700049, -79.53826845399965)	
Watertown, New York 13601
(43.97554364300049, -75.91156622799963)	
Owatonna, Minnesota 55060
(44.08172254300047, -93.22320653099968)	
Owatonna, Minnesota 55060
(44.08172254300047, -93.22320653099968)	
Asheville, North Carolina 28806
(35.58144055300045, -82.60946607099964)	
Asheville, North Carolina 28806
(35.58144055300045, -82.60946607099964)	
Asheville, North Carolina 28806
(35.58144055300045, -82.60946607099964)	
Newport News, Virginia 23602
(37.11561420000049, -76.51489631199968)	
Weatherford, Texas 76086
(32.75407160900045, -97.79228830899967)	
Bowling Green, Ohio 43402
(41.38360013200048, -83.65420960899968)	
Bowling Green, Ohio 43402
(41.38360013200048, -83.65420960899968)	
Bowling Green, Ohio 43402
(41.38360013200048, -83.65420960899968)	
Englewood, Colorado 80112
(39.578133032000494, -104.87202723699966)	
Fort Collins, Colorado 80525
(40.529650132000484, -105.05677686999968)	
Maple Grove, Minnesota 55369
(45.113756939000496, -93.4307891689997)	
Casper, Wyoming 82604
(42.82917042700046, -106.3961769549997)	
Sioux City, Iowa 51106
(42.46766162400047, -96.35349622399968)	
Sioux City, Iowa 51106
(42.46766162400047, -96.35349622399968)	
Columbus, Georgia 31907
(32.48512011300045, -84.90413733999964)	
Plantation, Florida 33317
(26.112761117000446, -80.22610889399965)	
Ogden, Utah 84404
(41.26573316800045, -111.98820772399966)	
Vacaville, California 95687
(38.34541152100047, -121.95894819999972)	
Essex Junction, Vermont 5451
(44.508258698000475, -73.07899631199967)	
Elgin, Illinois 60123
(42.039461333000474, -88.30961795699966)	
Thornton, Colorado 80229
(39.85772110100049, -104.9617689799997)	
Westminster, Colorado 80030
(39.829031030000465, -105.03732862599969)	
Westminster, Colorado 80030
(39.829031030000465, -105.03732862599969)	
Moline, Illinois 61265
(41.48927066600049, -90.49722828999967)	
Moline, Illinois 61265
(41.48927066600049, -90.49722828999967)	
Moline, Illinois 61265
(41.48927066600049, -90.49722828999967)	
Dayton, Ohio 45406
(39.78183123500048, -84.23482834899966)	
Panama City, Florida 32404
(30.181324332000486, -85.56531682799965)	
West Memphis, Arkansas 72301
(35.14782203900046, -90.1788871179997)	
West Memphis, Arkansas 72301
(35.14782203900046, -90.1788871179997)	
Garden City, Michigan 48135
(42.32448065900047, -83.34060883599966)	
Garden City, Michigan 48135
(42.32448065900047, -83.34060883599966)	
Garden City, Michigan 48135
(42.32448065900047, -83.34060883599966)	
San Francisco, California 94110
(37.75279187600046, -122.41730717599972)	
Asheboro, North Carolina 27203
(35.71983332400049, -79.80563836699963)	
Cottage Lake, Washington 98072
(47.757488571000465, -122.13911819799972)	
Grand Junction, Colorado 81503
(39.04055157200048, -108.52982666699967)	
Bay City, Michigan 48708
(43.58403257800046, -83.87868997299967)	
Hesperia, California 92345
(34.42078095900047, -117.3040482179997)	
Martinez, Georgia 30907
(33.51477344700049, -82.09211930199967)	
Newnan, Georgia 30265
(33.400890853000476, -84.71365664499967)	
Bethesda, Maryland 20814
(38.992560986000456, -77.09904754099966)	
Santa Clara, California 95051
(37.34735072300049, -121.98545707899973)	
Santa Clara, California 95051
(37.34735072300049, -121.98545707899973)	
Sierra Vista, Arizona 85635
(31.549110338000446, -110.26797659699969)	
Laconia, New Hampshire 3246
(43.54872071800048, -71.46853740299963)	
Quincy, Illinois 62301
(39.930543394000495, -91.38947951499966)	
Bayonne, New Jersey 7002
(40.66631358900048, -74.11812610199968)	
Rogers, Arkansas 72756
(36.343041807000475, -94.09401949799968)	
Strongsville, Ohio 44136
(41.309761109000476, -81.81302656299965)	
South Lake Tahoe, California 96150
(38.91504174300047, -119.99452776399971)	
Greensburg, Pennsylvania 15601
(40.30080303700049, -79.53826845399965)	
Camp Springs, Maryland 20746
(38.838430606000486, -76.92153668599963)	
Sterling Heights, Michigan 48310
(42.56326043600046, -83.06834644699967)	
La Porte, Indiana 46350
(41.615093335000495, -86.73039963799965)	
Lake Jackson, Texas 77566
(29.041260064000483, -95.44926581899966)	
Maryville, Tennessee 37804
(35.77566229900049, -83.92486869099969)	
Montgomery, Alabama 36116
(32.31514349800045, -86.23519936099967)	
Palatine, Illinois 60067
(42.1113016540005, -88.05730783199965)	
Marshalltown, Iowa 50158
(42.038900827000475, -92.91288623899965)	
Mason City, Iowa 50401
(43.1498231430005, -93.19939590099966)	
Midland, Michigan 48640
(43.61955299800047, -84.27220843099968)	
Tamarac, Florida 33319
(26.181242749000432, -80.22428833599963)	
West Jordan, Utah 84084
(40.6210342870005, -111.9589093519997)	
Decatur, Alabama 35601
(34.59066198400046, -86.98848861899967)	
Boston, Massachusetts 2109
(42.35986203800047, -71.05466693999966)	
Charlottesville, Virginia 22901
(38.069951208000475, -78.50866725999964)	
Derry, New Hampshire 3038
(42.88782365700047, -71.30841960599963)	
Sarasota, Florida 34239
(27.310622649000436, -82.51876842599967)	
Muncie, Indiana 47302
(40.16585151100048, -85.38157957999965)	
Muncie, Indiana 47302
(40.16585151100048, -85.38157957999965)	
Muncie, Indiana 47302
(40.16585151100048, -85.38157957999965)	
Muncie, Indiana 47302
(40.16585151100048, -85.38157957999965)	
Manhattan Beach, California 90266
(33.89005157200046, -118.40325639999969)	
Manhattan Beach, California 90266
(33.89005157200046, -118.40325639999969)	
Saint Charles, Illinois 60174
(41.92131194300049, -88.30380868399965)	
Indianapolis, Indiana 46203
(39.73952391600045, -86.10900736499968)	
Twentynine Palms, California 92277
(34.16533374100044, -116.04538702499968)	
Twentynine Palms, California 92277
(34.16533374100044, -116.04538702499968)	
Twentynine Palms, California 92277
(34.16533374100044, -116.04538702499968)	
Twentynine Palms, California 92277
(34.16533374100044, -116.04538702499968)	
Rose Hill, Virginia 24281
(36.65442228100045, -83.33772809699968)	
Rose Hill, Virginia 24281
(36.65442228100045, -83.33772809699968)	
Rose Hill, Virginia 24281
(36.65442228100045, -83.33772809699968)	
Manhattan Beach, California 90266
(33.89005157200046, -118.40325639999969)	
Rogers, Arkansas 72756
(36.343041807000475, -94.09401949799968)	
Boynton Beach, Florida 33437
(26.515803828000458, -80.14459659099964)	
Taylors, South Carolina 29687
(34.933170078000444, -82.31866788799965)	
Taylors, South Carolina 29687
(34.933170078000444, -82.31866788799965)	
Taylors, South Carolina 29687
(34.933170078000444, -82.31866788799965)	
Carbondale, Illinois 62901
(37.72858150600047, -89.21716794499969)	
Carbondale, Illinois 62901
(37.72858150600047, -89.21716794499969)	
Easton, Pennsylvania 18040
(40.73119321100046, -75.22223979499967)	
Gilroy, California 95020
(37.01669145900047, -121.58121949199972)	
West Jordan, Utah 84084
(40.6210342870005, -111.9589093519997)	
Pasco, Washington 99301
(46.2612685470005, -119.14212892999967)	
Beaumont, Texas 77705
(30.003400702000476, -94.15331578799965)	
Beaumont, Texas 77705
(30.003400702000476, -94.15331578799965)	
Little Rock, Arkansas 72209
(34.67462052500048, -92.34661905199965)	
Little Rock, Arkansas 72209
(34.67462052500048, -92.34661905199965)	
Oakville, Missouri 63129
(38.471560067000496, -90.32472722699964)	
Oakville, Missouri 63129
(38.471560067000496, -90.32472722699964)	
Indian Trail, North Carolina 28079
(35.08521051000048, -80.63681619399966)	
Schererville, Indiana 46375
(41.490144012000485, -87.45412982299968)	
Schererville, Indiana 46375
(41.490144012000485, -87.45412982299968)	
Waterville, Maine 4901
(44.550109791000466, -69.61890766699963)	
Asheville, North Carolina 28806
(35.58144055300045, -82.60946607099964)	
Burlington, North Carolina 27217
(36.13997363000044, -79.39746854999964)	
Collinsville, Illinois 62234
(38.67919049900047, -89.98724630499964)	
Hilton Head Island, South Carolina 29915
(32.11885353000048, -80.85844623499963)	
Catonsville, Maryland 21228
(39.277332646000445, -76.73848594999964)	
College Park, Georgia 30337
(33.65237108100047, -84.45896980199967)	
Owings Mills, Maryland 21117
(39.41747210800048, -76.78548587399968)	
Owings Mills, Maryland 21117
(39.41747210800048, -76.78548587399968)	
Saint Peters, Missouri 63376
(38.778400010000496, -90.62099577299966)	
Pittsburg, Kansas 66762
(37.40491335600046, -94.70048667599968)	
Shoreview, Minnesota 55126
(45.08013963200045, -93.13547652499966)	
Shoreview, Minnesota 55126
(45.08013963200045, -93.13547652499966)	
Shoreview, Minnesota 55126
(45.08013963200045, -93.13547652499966)	
Laguna Hills, California 92653
(33.591662665000456, -117.69843567699968)	
Paris, Texas 75460
(33.66285123400047, -95.55580969899967)	
Paris, Texas 75460
(33.66285123400047, -95.55580969899967)	
Pasadena, Texas 77506
(29.703260757000464, -95.2021262509997)	
Shawnee, Kansas 66203
(39.018843924000464, -94.70806871099967)	
New Berlin, Wisconsin 53151
(42.98053303900048, -88.09474874399967)	
Oak Creek, Wisconsin 53154
(42.8864202200005, -87.90715747699966)	
Granger, Indiana 46530
(41.74259317700046, -86.14060859099965)	
Bristol, Connecticut 6010
(41.6814328800005, -72.93110970499964)	
Shoreview, Minnesota 55126
(45.08013963200045, -93.13547652499966)	
Shoreview, Minnesota 55126
(45.08013963200045, -93.13547652499966)	
Nashville, Tennessee 37211
(36.06924128600048, -86.72315651299965)	
Greensburg, Pennsylvania 15601
(40.30080303700049, -79.53826845399965)	
Sharon, Massachusetts 2067
(42.11174049900046, -71.17827800199967)	
Woonsocket, Rhode Island 2895
(42.003011081000466, -71.50411865399963)	
Costa Mesa, California 92627
(33.64745253500047, -117.91896643099972)	
Camarillo, California 93010
(34.22892289600048, -119.05144866499973)	
San Jose, California 95123
(37.24689419600048, -121.83522851399971)	
Vernon Hills, Illinois 60061
(42.23338327400046, -87.96683612699968)	
Twin Falls, Idaho 83301
(42.55665168200045, -114.4690885499997)	
Menlo Park, California 94025
(37.45081399400044, -122.18344594499968)	
Horn Lake, Mississippi 38637
(34.95295288700049, -90.05070945499966)	
Torrance, California 90503
(33.83996234800048, -118.35390582699972)	
Butte, Montana 59750
(45.950418163000506, -112.6727676859997)	
Weatherford, Texas 76086
(32.75407160900045, -97.79228830899967)	
Auburn, Washington 98002
(47.30562972400048, -122.2174586479997)	
Dubuque, Iowa 52001
(42.51538282000047, -90.68454582299967)	
Lafayette, Louisiana 70506
(30.20854144700047, -92.06318999799964)	
Butte, Montana 59750
(45.950418163000506, -112.6727676859997)	
Oakland, California 94601
(37.77921385500048, -122.21882732399968)	
Coral Springs, Florida 33065
(26.27259214500043, -80.25658910699968)	
Meridian, Mississippi 39301
(32.33278422100045, -88.65666658099968)	
Battle Creek, Michigan 49017
(42.362603737000484, -85.18976931199967)	
Battle Creek, Michigan 49017
(42.362603737000484, -85.18976931199967)	
Battle Creek, Michigan 49017
(42.362603737000484, -85.18976931199967)	
Bay City, Michigan 48708
(43.58403257800046, -83.87868997299967)	
Bay City, Michigan 48708
(43.58403257800046, -83.87868997299967)	
West Bend, Wisconsin 53095
(43.40852042600045, -88.1830479469997)	
Ansonia, Connecticut 6401
(41.34328282600046, -73.07461654699966)	
Colchester, Vermont 5439
(44.53552795200045, -73.20870776099963)	
Yarmouth, Massachusetts 2664
(41.670861481000486, -70.19793613499962)	
Minnetonka Mills, Minnesota 55343
(44.916319890000466, -93.41184928999968)	
Toledo, Ohio 43615
(41.648602018000474, -83.67270629699965)	
Topeka, Kansas 66614
(39.015194119000455, -95.75623611199967)	
Wichita, Kansas 67212
(37.701281836000476, -97.43934785799968)	
Wichita, Kansas 67212
(37.701281836000476, -97.43934785799968)	
Wichita, Kansas 67212
(37.701281836000476, -97.43934785799968)	
West Jordan, Utah 84084
(40.6210342870005, -111.9589093519997)	
West Seneca, New York 14224
(42.8361311270005, -78.75093607699966)	
Hacienda Heights, California 91745
(33.99766432400048, -117.96608801599967)	
Hacienda Heights, California 91745
(33.99766432400048, -117.96608801599967)	
Potomac, Maryland 20854
(39.03907427000047, -77.19744888099967)	
Milwaukee, Wisconsin 53209
(43.12458300600048, -87.94778762299967)	
Greenville, Mississippi 38701
(33.38711284000044, -91.05343678899965)	
Dover, New Hampshire 3820
(43.19317326300046, -70.87978915799965)	
Minot, North Dakota 58701
(48.21155902600049, -101.28033706499969)	
Minot, North Dakota 58701
(48.21155902600049, -101.28033706499969)	
Columbia, Tennessee 38401
(35.62062381300046, -87.03672686999965)	
Winchester, Virginia 22601
(39.17713247400047, -78.17061714199963)	
Winchester, Virginia 22601
(39.17713247400047, -78.17061714199963)	
Lino Lakes, Minnesota 55014
(45.15654655300045, -93.13922626499965)	
Wylie, Texas 75098
(33.015732185000445, -96.54990785199965)	
Wylie, Texas 75098
(33.015732185000445, -96.54990785199965)	
Fresno, California 93727
(36.74866110500045, -119.70353839999967)	
Catonsville, Maryland 21228
(39.277332646000445, -76.73848594999964)	
Catonsville, Maryland 21228
(39.277332646000445, -76.73848594999964)	
Cloverleaf, Texas 77015
(29.78233116700045, -95.18300822699968)	
Cloverleaf, Texas 77015
(29.78233116700045, -95.18300822699968)	
Hampton, Virginia 23666
(37.05053036200047, -76.40451579199964)	
Harrisonburg, Virginia 22801
(38.42326098500047, -78.87501639899966)	
Harrisonburg, Virginia 22801
(38.42326098500047, -78.87501639899966)	
Atascadero, California 93422
(35.48101009600049, -120.67152741599972)	
Boise, Idaho 83701
(43.6169112340005, -116.2014161729997)	
Greer, South Carolina 29651
(34.93844056900048, -82.22671888199966)	
Vineland, New Jersey 8360
(39.490020665000486, -75.02192635099965)	
Waltham, Massachusetts 2451
(42.397472406000475, -71.25197798499966)	
Pacifica, California 94044
(37.621472775000484, -122.4858279129997)	
Amarillo, Texas 79109
(35.17024226700045, -101.88371928899966)	
Boise, Idaho 83701
(43.6169112340005, -116.2014161729997)	
Prior Lake, Minnesota 55372
(44.703749185000504, -93.4173370319997)	
Prior Lake, Minnesota 55372
(44.703749185000504, -93.4173370319997)	
Prior Lake, Minnesota 55372
(44.703749185000504, -93.4173370319997)	
Prior Lake, Minnesota 55372
(44.703749185000504, -93.4173370319997)	
Prior Lake, Minnesota 55372
(44.703749185000504, -93.4173370319997)	
West Mifflin, Pennsylvania 15122
(40.36913259300047, -79.89431992899966)	
Port Chester, New York 10573
(41.00724010100049, -73.67171589299966)	
Roy, Utah 84067
(41.17183325500048, -112.04526633599971)	
Inver Grove Heights, Minnesota 55076
(44.843567117000475, -93.0364668849997)	
Salem, Oregon 97301
(44.947686484000485, -123.00823661399971)	
Westminster, Colorado 80030
(39.829031030000465, -105.03732862599969)	
San Ramon, California 94583
(37.754990449000445, -121.95957822699972)	
Costa Mesa, California 92627
(33.64745253500047, -117.91896643099972)	
Sarasota, Florida 34239
(27.310622649000436, -82.51876842599967)	
Pekin, Illinois 61554
(40.56569195200046, -89.62841837099967)	
Wilmington, North Carolina 28403
(34.22360026400048, -77.88282570299964)	
Wilmington, North Carolina 28403
(34.22360026400048, -77.88282570299964)	
Prattville, Alabama 36067
(32.48703191600049, -86.50178717299968)	
Greenville, Mississippi 38701
(33.38711284000044, -91.05343678899965)	
Greenville, Mississippi 38701
(33.38711284000044, -91.05343678899965)	
King of Prussia, Pennsylvania 19406
(40.09373310900048, -75.37738690599963)	
Stoneham, Massachusetts 2180
(42.481982762000484, -71.09728709899963)	
Stratford, Connecticut 6614
(41.22364310000046, -73.13218786999965)	
Savage, Minnesota 55378
(44.755576411000504, -93.35583782399965)	
Shakopee, Minnesota 55379
(44.77444677000045, -93.50685718099965)	
Shakopee, Minnesota 55379
(44.77444677000045, -93.50685718099965)	
Laguna Hills, California 92653
(33.591662665000456, -117.69843567699968)	
Kent, Ohio 44240
(41.14432067900049, -81.35297737999969)	
Kent, Ohio 44240
(41.14432067900049, -81.35297737999969)	
Worcester, Massachusetts 1605
(42.286583521000466, -71.79080646099965)	
Poinciana, Florida 34759
(28.10841345300048, -81.48519589799963)	
Milford, Connecticut 6460
(41.21532241500046, -73.04974573499965)	
Coeur D Alene, Idaho 83814
(47.67476835600047, -116.78682745299972)	
El Centro, California 92243
(32.787701952000475, -115.56682811999968)	
Denver, Colorado 80219
(39.696903757000484, -105.0338656569997)	
Highland, Indiana 46322
(41.5465639090005, -87.46154674799965)	
Manchester, New Hampshire 3101
(42.9907003510005, -71.46371879299966)	
Rutland, Vermont 5701
(43.619422648000466, -72.96351910099963)	
Ottumwa, Iowa 52501
(41.014891656000486, -92.42506812599964)	
Ottumwa, Iowa 52501
(41.014891656000486, -92.42506812599964)	
Bella Vista, Arkansas 72714
(36.46571000200049, -94.21792601999965)	
Detroit, Michigan 48227
(42.38811326400048, -83.19241807899965)	
Detroit, Michigan 48227
(42.38811326400048, -83.19241807899965)	
East Lansing, Michigan 48823
(42.74696292300047, -84.47500721699964)	
Mineral Wells, Texas 76067
(32.80436070300044, -98.11028622699968)	
Fruit Cove, Florida 32259
(30.090930838000475, -81.59870916699964)	
Fruit Cove, Florida 32259
(30.090930838000475, -81.59870916699964)	
Farmers Branch, Texas 75234
(32.92435237500047, -96.88371724499967)	
Apple Valley, Minnesota 55124
(44.74280644000049, -93.20508785899966)	
Wichita, Kansas 67212
(37.701281836000476, -97.43934785799968)	
Freeport, Illinois 61032
(42.29847145600047, -89.63510967899964)	
Mauldin, South Carolina 29662
(34.77896148700046, -82.30492898099965)	
Clayton, Missouri 63105
(38.64502137600044, -90.33026710899969)	
Essex Junction, Vermont 5451
(44.508258698000475, -73.07899631199967)	
Missouri City, Texas 77489
(29.599502026000437, -95.51780827999966)	
